Organisation,SectorCluster,County
FOOD FOR THE HUNGRY,Education,Longochuk
FOOD FOR THE HUNGRY,Education,Maban
FOOD FOR THE HUNGRY,Education,Malakal
FOOD FOR THE HUNGRY,Education,Maiwut
FOOD FOR THE HUNGRY,Education,Melut
FOOD FOR THE HUNGRY,Education,Renk
FOOD FOR THE HUNGRY,Education,Ulang
FOOD FOR THE HUNGRY,Food Security & Livlihoods,Mundri East
FOOD FOR THE HUNGRY,Food Security & Livlihoods,Mundri West
FOOD FOR THE HUNGRY,Food Security & Livlihoods,Mvolo
FOOD FOR THE HUNGRY,Food Security & Livlihoods,Fangak
FOOD FOR THE HUNGRY,Food Security & Livlihoods,Canal/pigi
Overseas Developmen Institute,Governance & Rule of Law,Juba
Fauna & Flora International,Food Security & Livlihoods,Ezo
Fauna & Flora International,Food Security & Livlihoods,Nzara
Fauna & Flora International,Food Security & Livlihoods,Yambio
Fauna & Flora International,Conflict Prevention & Peacebuilding,Ezo
Fauna & Flora International,Conflict Prevention & Peacebuilding,Nzara
Fauna & Flora International,Conflict Prevention & Peacebuilding,Yambio
Fauna & Flora International,Environment & Natural Resources,Ezo
Fauna & Flora International,Environment & Natural Resources,Nzara
Fauna & Flora International,Environment & Natural Resources,Yambio
Catholic Medical Mission Board ,Health,Ezo
Catholic Medical Mission Board ,Health,Mvolo
Catholic Medical Mission Board ,Health,Nzara
Catholic Medical Mission Board ,Health,Yambio
Catholic Medical Mission Board ,Protection,Ezo
Catholic Medical Mission Board ,Protection,Mvolo
Catholic Medical Mission Board ,Protection,Nzara
Catholic Medical Mission Board ,Protection,Yambio
Catholic Medical Mission Board ,WASH,Ezo
Catholic Medical Mission Board ,WASH,Nzara
Catholic Medical Mission Board ,WASH,Yambio
Christian Aid,Food Security & Livlihoods,Aweil North
Christian Aid,Food Security & Livlihoods,Aweil West
Christian Aid,Food Security & Livlihoods,Jur River
Christian Aid,Food Security & Livlihoods,Guit
Christian Aid,Food Security & Livlihoods,Panyijar
Christian Aid,Food Security & Livlihoods,Rubkona
Christian Aid,Shelter and Non-Food Items,Leer
Christian Aid,Shelter and Non-Food Items,Panyijar
Christian Aid,Shelter and Non-Food Items,Rubkona
Christian Aid,WASH,Guit
Christian Aid,WASH,Leer
Christian Aid,WASH,Mayendit
Christian Aid,WASH,Panyijar
Christian Aid,WASH,Rubkona
Christian Aid,Conflict Prevention & Peacebuilding,Juba
Christian Aid,Conflict Prevention & Peacebuilding,Bor South
Christian Aid,Conflict Prevention & Peacebuilding,Wau
Real Medicine Foundation,Health,Juba
Real Medicine Foundation,Health,Ayod
Real Medicine Foundation,Health,Pibor
Real Medicine Foundation,Nutrition,Ayod
Real Medicine Foundation,Nutrition,Pibor
MALARIA CONSORTIUM,Health,Juba
MALARIA CONSORTIUM,Health,Aweil Centre
MALARIA CONSORTIUM,Health,Aweil East
MALARIA CONSORTIUM,Health,Aweil North
MALARIA CONSORTIUM,Health,Aweil South
MALARIA CONSORTIUM,Health,Aweil West
MALARIA CONSORTIUM,Nutrition,Juba
MALARIA CONSORTIUM,Nutrition,Aweil Centre
MALARIA CONSORTIUM,Nutrition,Aweil East
MALARIA CONSORTIUM,Nutrition,Aweil South
MALARIA CONSORTIUM,Nutrition,Aweil West
Islamic Relief,Education,Juba
Islamic Relief,Education,Kajo Keji
Islamic Relief,Education,Lainya
Islamic Relief,Education,Yei
Islamic Relief,Education,Kapoeta East
Islamic Relief,Education,Tonj East
Islamic Relief,Education,Tonj North
Islamic Relief,Food Security & Livlihoods,Juba
Islamic Relief,Food Security & Livlihoods,Lainya
Islamic Relief,Food Security & Livlihoods,Terekeka
Islamic Relief,Food Security & Livlihoods,Yei
Islamic Relief,Food Security & Livlihoods,Kapoeta East
Islamic Relief,Food Security & Livlihoods,Tonj East
Islamic Relief,Food Security & Livlihoods,Tonj North
Islamic Relief,Nutrition,Juba
Islamic Relief,Nutrition,Yei
Islamic Relief,Nutrition,Tambura
Islamic Relief,WASH,Juba
Islamic Relief,WASH,Lainya
Islamic Relief,WASH,Terekeka
Islamic Relief,WASH,Yei
Islamic Relief,WASH,Kapoeta North
CARE International in South Sudan,Education,Juba
CARE International in South Sudan,Education,Ikotos
CARE International in South Sudan,Education,Magwi
CARE International in South Sudan,Education,Torit
CARE International in South Sudan,Education,Twic East
CARE International in South Sudan,Education,Duk
CARE International in South Sudan,Education,Uror
CARE International in South Sudan,Education,Abiemnon
CARE International in South Sudan,Education,Mayom
CARE International in South Sudan,Education,Pariang
CARE International in South Sudan,Education,Rubkona
CARE International in South Sudan,Education,Maiwut
CARE International in South Sudan,Food Security & Livlihoods,Ikotos
CARE International in South Sudan,Food Security & Livlihoods,Magwi
CARE International in South Sudan,Food Security & Livlihoods,Torit
CARE International in South Sudan,Food Security & Livlihoods,Pariang
CARE International in South Sudan,Food Security & Livlihoods,Rubkona
CARE International in South Sudan,Health,Abiemnon
CARE International in South Sudan,Health,Mayom
CARE International in South Sudan,Health,Pariang
CARE International in South Sudan,Nutrition,Abiemnon
CARE International in South Sudan,Nutrition,Mayom
CARE International in South Sudan,Nutrition,Pariang
CARE International in South Sudan,Nutrition,Rubkona
CARE International in South Sudan,Protection,Ikotos
CARE International in South Sudan,Protection,Magwi
CARE International in South Sudan,Protection,Torit
CARE International in South Sudan,Protection,Pariang
CARE International in South Sudan,Protection,Rubkona
CARE International in South Sudan,Shelter and Non-Food Items,Ikotos
CARE International in South Sudan,Shelter and Non-Food Items,Magwi
CARE International in South Sudan,Shelter and Non-Food Items,Torit
CARE International in South Sudan,Conflict Prevention & Peacebuilding,Twic East
CARE International in South Sudan,Conflict Prevention & Peacebuilding,Duk
CARE International in South Sudan,Conflict Prevention & Peacebuilding,Uror
HEKS-EPER(Swiss Church Aid),WASH,Juba
HEKS-EPER(Swiss Church Aid),WASH,Lainya
HEKS-EPER(Swiss Church Aid),WASH,Morobo
HEKS-EPER(Swiss Church Aid),WASH,Terekeka
HEKS-EPER(Swiss Church Aid),WASH,Yei
HEKS-EPER(Swiss Church Aid),WASH,Mvolo
HEKS-EPER(Swiss Church Aid),Conflict Prevention & Peacebuilding,Juba
HEKS-EPER(Swiss Church Aid),Conflict Prevention & Peacebuilding,Lainya
HEKS-EPER(Swiss Church Aid),Conflict Prevention & Peacebuilding,Morobo
HEKS-EPER(Swiss Church Aid),Conflict Prevention & Peacebuilding,Terekeka
HEKS-EPER(Swiss Church Aid),Conflict Prevention & Peacebuilding,Yei
The Lutheran World Federation,Education,Ayod
The Lutheran World Federation,Education,Bor South
The Lutheran World Federation,Education,Twic East
The Lutheran World Federation,Education,Duk
The Lutheran World Federation,Education,Uror
The Lutheran World Federation,Education,Pariang
The Lutheran World Federation,Education,Maban
The Lutheran World Federation,Food Security & Livlihoods,Ayod
The Lutheran World Federation,Food Security & Livlihoods,Bor South
The Lutheran World Federation,Food Security & Livlihoods,Twic East
The Lutheran World Federation,Food Security & Livlihoods,Duk
The Lutheran World Federation,Food Security & Livlihoods,Uror
The Lutheran World Federation,Shelter and Non-Food Items,Ayod
The Lutheran World Federation,Shelter and Non-Food Items,Bor South
The Lutheran World Federation,Shelter and Non-Food Items,Twic East
The Lutheran World Federation,Shelter and Non-Food Items,Duk
The Lutheran World Federation,Shelter and Non-Food Items,Uror
The Lutheran World Federation,WASH,Twic East
The Lutheran World Federation,WASH,Duk
The Lutheran World Federation,Conflict Prevention & Peacebuilding,Twic East
The Lutheran World Federation,Conflict Prevention & Peacebuilding,Duk
ACTED,Food Security & Livlihoods,Kajo Keji
ACTED,Food Security & Livlihoods,Akobo
ACTED,Food Security & Livlihoods,Awerial
ACTED,Food Security & Livlihoods,Wau
ACTED,Food Security & Livlihoods,Mayom
ACTED,Food Security & Livlihoods,Maban
ACTED,Health,Tonj South
ACTED,CCCM,Juba
ACTED,CCCM,Kajo Keji
ACTED,CCCM,Bor South
ACTED,CCCM,Wau
ACTED,CCCM,Maban
ACTED,Protection,Juba
ACTED,Protection,Kajo Keji
ACTED,Protection,Bor South
ACTED,Protection,Wau
ACTED,Protection,Mayom
ACTED,Protection,Maban
ACTED,Protection,Tonj South
ACTED,WASH,Awerial
ACTED,WASH,Maban
ACTED,Conflict Prevention & Peacebuilding,Akobo
ACTED,Conflict Prevention & Peacebuilding,Maban
ACTED,Environment & Natural Resources,Tonj South
ACTED,Media,Juba
Fauna & Flora International,Education,Juba
Fauna & Flora International,Education,Ezo
Fauna & Flora International,Education,Nzara
Fauna & Flora International,Education,Tambura
Fauna & Flora International,Education,Yambio
Justice Africa,Education,Juba
Justice Africa,Food Security & Livlihoods,Juba
Justice Africa,Health,Juba
Justice Africa,CCCM,Juba
Justice Africa,Mine Action,Juba
Justice Africa,Shelter and Non-Food Items,Juba
Justice Africa,Governance & Rule of Law,Juba
Justice Africa,Media,Juba
WORLD CONCERN DEVELOPMENT ORGANIZATION,Education,Jur River
WORLD CONCERN DEVELOPMENT ORGANIZATION,Education,Gogrial West
WORLD CONCERN DEVELOPMENT ORGANIZATION,Food Security & Livlihoods,Jur River
WORLD CONCERN DEVELOPMENT ORGANIZATION,Food Security & Livlihoods,Gogrial West
WORLD CONCERN DEVELOPMENT ORGANIZATION,Protection,Wau
WORLD CONCERN DEVELOPMENT ORGANIZATION,Shelter and Non-Food Items,Wau
WORLD CONCERN DEVELOPMENT ORGANIZATION,WASH,Jur River
WORLD CONCERN DEVELOPMENT ORGANIZATION,WASH,Gogrial West
SIGN OF HOPE,Food Security & Livlihoods,Rumbek Centre
SIGN OF HOPE,Food Security & Livlihoods,Panyijar
SIGN OF HOPE,Health,Rumbek Centre
SIGN OF HOPE,Health,Panyijar
SIGN OF HOPE,Nutrition,Rumbek Centre
SIGN OF HOPE,Nutrition,Panyijar
SIGN OF HOPE,Shelter and Non-Food Items,Panyijar
Action Africa Help International,Food Security & Livlihoods,Juba
Action Africa Help International,Food Security & Livlihoods,Wau
Action Africa Help International,Health,Kajo Keji
Action Africa Help International,Health,Lainya
Action Africa Help International,Health,Morobo
Action Africa Help International,Health,Yei
Action Africa Help International,Health,Ibba
Action Africa Help International,Health,Maridi
Action Africa Help International,Health,Mundri East
Action Africa Help International,Health,Mundri West
Action Africa Help International,Health,Mvolo
Action Africa Help International,Shelter and Non-Food Items,Yei
Action Africa Help International,Shelter and Non-Food Items,Yambio
Action Africa Help International,Shelter and Non-Food Items,Rumbek Centre
Action Africa Help International,Shelter and Non-Food Items,Pariang
Action Africa Help International,Shelter and Non-Food Items,Maban
Action Africa Help International,Shelter and Non-Food Items,Malakal
Action Africa Help International,Conflict Prevention & Peacebuilding,Juba
Action Africa Help International,Conflict Prevention & Peacebuilding,Yei
Action Africa Help International,Conflict Prevention & Peacebuilding,Maridi
Action Africa Help International,Conflict Prevention & Peacebuilding,Mundri West
Adeso,WASH,Juba
Adeso,WASH,Aweil North
Adeso,WASH,Aweil West
LIGHT FOR THE WORLD INTERNATIONAL,Education,Juba
LIGHT FOR THE WORLD INTERNATIONAL,Education,Lainya
LIGHT FOR THE WORLD INTERNATIONAL,Education,Morobo
LIGHT FOR THE WORLD INTERNATIONAL,Education,Yei
LIGHT FOR THE WORLD INTERNATIONAL,Education,Maridi
LIGHT FOR THE WORLD INTERNATIONAL,Education,Mundri East
LIGHT FOR THE WORLD INTERNATIONAL,Education,Mundri West
LIGHT FOR THE WORLD INTERNATIONAL,Food Security & Livlihoods,Maridi
LIGHT FOR THE WORLD INTERNATIONAL,Food Security & Livlihoods,Mundri East
LIGHT FOR THE WORLD INTERNATIONAL,Food Security & Livlihoods,Mundri West
LIGHT FOR THE WORLD INTERNATIONAL,Health,Juba
LIGHT FOR THE WORLD INTERNATIONAL,Health,Lainya
LIGHT FOR THE WORLD INTERNATIONAL,Health,Morobo
LIGHT FOR THE WORLD INTERNATIONAL,Health,Yei
LIGHT FOR THE WORLD INTERNATIONAL,Health,Maridi
LIGHT FOR THE WORLD INTERNATIONAL,Health,Mundri East
LIGHT FOR THE WORLD INTERNATIONAL,Health,Mundri West
LIGHT FOR THE WORLD INTERNATIONAL,Health,Rumbek East
LIGHT FOR THE WORLD INTERNATIONAL,CCCM,Juba
LIGHT FOR THE WORLD INTERNATIONAL,Protection,Juba
The Alliance for International Medical Action,Health,Raga
The Alliance for International Medical Action,Nutrition,Raga
